ligand,program_module,receiver_level,receiver_celltype,frozen_PE_direction,P1_PARACRINE_CORE,measured_module_gene_n,frozen_module_gene_n,measured_coverage_proportion,positive_potential_module_target_n,required_measured_gene_n,competent_receptor_n,competent_receptors,weighted_target_rank_compatibility,permutation_P,target_compatibility_BH_FDR,target_compatibility_class,nichenet_directionality,source_url,signed_reversal_class,omnipath_collectri_class,cytosig_class,sender_evidence_level,baseline_classification,licensing_classification,sender_P1,sender_P2,CORRECTED_ADMATI_SUPPORT,EXTERNAL_SCRNA_SUPPORT,INDEPENDENT_BULK_PROGRAM_SUPPORT,celltype_localization_claim,module_union_sha256,BASELINE_SENDER_ROBUSTNESS,PARACRINE_ANNOTATION,LICENSING_CONTEXT,RECEPTOR_COMPETENCE,LR_DATABASE_SUPPORT,TARGET_COMPATIBILITY,SIGNED_REVERSAL_EVIDENCE,RECEIVER_EVIDENCE_LEVEL,duplicate_molecular_evidence_rule,axis_tier
COL27A1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ITGA1;ITGB1,0.8566849547488256,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
COL3A1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,4,DDR1;DDR2;ITGA1;ITGB1,0.8491929731634802,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,DONOR_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,DONOR_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL4A1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,3,ITGA1;ITGAV;ITGB1,0.8885946343058868,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,DONOR_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,DONOR_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL4A2,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,5,DDR1;DDR2;ITGA1;ITGB1;ITGB5,0.8509764200033153,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,DONOR_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,DONOR_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL5A1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,5,DDR1;DDR2;ITGA1;ITGB1;SDC1,0.8491499002156273,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL5A2,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,5,DDR1;DDR2;ITGA1;ITGB1;SDC1,0.8554977394276099,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,DONOR_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,DONOR_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL6A1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ITGA1;ITGB1,0.8335260694999822,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL6A2,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ITGA1;ITGB1,0.8700768683582233,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL6A3,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ITGA1;ITGB1,0.8546048826472425,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
COL8A1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,3,DDR1;ITGA1;ITGB1,0.8451631253129485,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
COPA,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,1,SORT1,0.847710088693232,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CSF1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,CSF3R;SIRPA,0.8762589836585037,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R1,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
CTHRC1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,FZD6;ROR2,0.8395363628073673,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CTSD,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,1,APP,0.843392979541677,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CXCL1,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,1,ACKR1,0.864125094975529,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CXCL2,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ACKR1;DPP4,0.8690650990727691,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CXCL3,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ACKR1;ADRA2A,0.8657770358343073,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CXCL5,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,2,ACKR1;ADRA2A,0.8834780127678697,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S1,ROBUST_BASELINE_SENDER,LICENSING_CONSISTENT_UP,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S1,P1_PARACRINE_CORE,LICENSING_CONSISTENT_UP,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
CXCL6,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,1,ACKR1,0.8844263160470165,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
DCN,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,4,EGFR;IGF1R;LRP1;MET,0.8450211934717652,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,REVERSAL_SUPPORTED,REVERSAL,NOT_EVALUABLE,S1,ROBUST_BASELINE_SENDER,LICENSING_CONSISTENT_UP,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S1,P1_PARACRINE_CORE,LICENSING_CONSISTENT_UP,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,REVERSAL_SUPPORTED,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_A_DIRECTIONAL_RESCUE_CANDIDATE
DKK3,PROGRAM_MODULE_07,R1,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,62,78,0.7948717948717948,62,15,1,KREMEN1,0.9036630880721218,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,BULK_MODULE_DIRECTIONAL,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,8d2d945c8ec5be894a2381be09bb2f076501cac25a1d430d2679f991ad2e6ec3,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R1,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_B_COMPATIBILITY_CANDIDATE
