"gene","gse182_supported_donor_n","gse199_supported_donor_n","total_supported_donor_n","gse182_low_detected_donor_n","gse199_low_detected_donor_n","gse182_median_CPM","gse199_median_CPM","gse182_median_fraction","gse199_median_fraction","gse182_median_rank","gse199_median_rank","between_donor_log2cpm_sd","donor_variable_flag","baseline_classification","uc_median_rank","non_uc_median_rank","uc_minus_non_uc_rank","source_context_flag","robustness_rule","source_context_interpretation","source_url"
"RARRES1",2,1,3,2,4,54.3228758882269,5.30904375532303,0.582816745382481,0.0833837108003926,0.904040404040404,0.752267106347898,1.58647817077691,"NO","MULTIDATASET_LOW_EXPRESSION",0.904040404040404,0.817760942760943,0.0862794612794613,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RARRES2",1,0,1,2,2,20.7833244686161,0.835774034271358,0.234000368067472,0.00780518264127381,0.813973063973064,0.449917559769167,1.94580192176041,"YES","MULTIDATASET_LOW_EXPRESSION",0.813973063973064,0.827861952861953,-0.0138888888888888,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RBP3",0,0,0,0,0,0.0114906504697347,0,0.000274725274725275,0,0.219907407407407,0.199505358615004,0.0133822868288667,"NO","NOT_RELIABLY_EXPRESSED",0.219907407407407,0.269360269360269,-0.049452861952862,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RBP4",0,0,0,0,0,0.146939161132955,0.0784084178805605,0.00347543969496249,0.00145115946966006,0.54229797979798,0.47835943940643,0.188945714559221,"NO","NOT_RELIABLY_EXPRESSED",0.54229797979798,0.659511784511785,-0.117213804713805,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RECK",2,4,6,2,4,22.3223293860478,62.0414943205205,0.369601841579111,0.562772430998194,0.848063973063973,0.906018136850783,1.0301396111977,"YES","ROBUST_BASELINE_SENDER",0.848063973063973,0.865740740740741,-0.0176767676767677,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RELN",0,0,0,0,3,0.0617067932131159,1.20850935016866,0.00153404297760854,0.0198403357141215,0.468434343434343,0.665910964550701,0.618973903712251,"NO","NOT_RELIABLY_EXPRESSED",0.468434343434343,0.593855218855219,-0.125420875420875,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"REN",0,0,0,1,1,0.88835637678778,0.0885271711008663,0.00592587436322497,0.00151611274438818,0.576599326599327,0.517930750206101,0.647195558387076,"NO","MULTIDATASET_LOW_EXPRESSION",0.576599326599327,0.5,0.0765993265993266,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RET",0,0,0,0,0,0.0732564685135598,0.0538578151395362,0.00185631693411258,0.000884191589146663,0.481902356902357,0.482069249793899,0.0546372598529933,"NO","NOT_RELIABLY_EXPRESSED",0.481902356902357,0.482323232323232,-0.000420875420875377,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RETN",0,0,0,0,0,0.00194534584313656,0,5.07047966737653e-05,0,0.100589225589226,0.199505358615004,0.00228708467680247,"NO","NOT_RELIABLY_EXPRESSED",0.100589225589226,0.0500841750841751,0.0505050505050505,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RGMA",0,0,0,1,0,0.405429708850324,0.0192573406575419,0.0100799623399476,0.000379650721336371,0.598063973063973,0.323371805441055,0.268588037412137,"YES","NOT_RELIABLY_EXPRESSED",0.598063973063973,0.720959595959596,-0.122895622895623,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RLN1",0,0,0,0,0,0.0319779817018563,0.0823051023805652,0.000798103051569087,0.00132963322907341,0.40256734006734,0.506801319043693,0.0437994316804391,"NO","NOT_RELIABLY_EXPRESSED",0.40256734006734,0.382575757575758,0.0199915824915825,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RLN2",0,0,0,0,0,0.0365987218414253,0.259157130921686,0.000904384126166907,0.00474616949021851,0.412457912457912,0.572547403132729,0.193148214175175,"NO","NOT_RELIABLY_EXPRESSED",0.412457912457912,0.333333333333333,0.0791245791245792,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RLN3",0,0,0,0,0,0.00194534584313656,0,5.07047966737653e-05,0,0.100589225589226,0.211871393239901,0.0463117727059575,"NO","NOT_RELIABLY_EXPRESSED",0.100589225589226,0.047979797979798,0.0526094276094276,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ROBO1",2,4,6,2,4,17.1952027669366,11.1398840912928,0.330668469910723,0.151055487523837,0.838804713804714,0.793075020610058,0.459424568298455,"NO","ROBUST_BASELINE_SENDER",0.838804713804714,0.801767676767677,0.0370370370370371,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RPS19",2,4,6,2,4,7829.55976809,4134.37749347667,1,0.975312865145646,0.999158249158249,0.99876339653751,0.488381599084498,"NO","ROBUST_BASELINE_SENDER",0.999158249158249,0.997895622895623,0.00126262626262619,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RSPO1",0,0,0,0,0,0.284455417397688,0,0.00697866752888701,0,0.585648148148148,0.199505358615004,0.190251621340249,"NO","NOT_RELIABLY_EXPRESSED",0.585648148148148,0.563973063973064,0.0216750841750841,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RSPO2",0,0,0,0,0,0.0165966395458485,0,0.000421968183496281,0,0.308291245791246,0.211871393239901,0.0238657644047713,"NO","NOT_RELIABLY_EXPRESSED",0.308291245791246,0.449915824915825,-0.141624579124579,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RSPO3",0,0,0,2,0,1.37794730641126,0.118061673194863,0.0255696250089748,0.00222382150311699,0.679292929292929,0.520816158285243,0.585181310978829,"NO","NOT_RELIABLY_EXPRESSED",0.679292929292929,0.78493265993266,-0.105639730639731,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RSPO4",0,0,0,0,0,0.0798225544962653,0,0.00201330280538416,0,0.490951178451179,0.204451772464963,0.0629243622002801,"NO","NOT_RELIABLY_EXPRESSED",0.490951178451179,0.571548821548822,-0.0805976430976431,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"RTN4",2,4,6,2,4,534.288449906008,942.491813924736,0.998842091890464,0.960678567241851,0.97516835016835,0.98722176422094,0.47076513931207,"NO","ROBUST_BASELINE_SENDER",0.97516835016835,0.972643097643098,0.00252525252525249,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"S100A10",2,4,6,2,4,810.703897771791,2166.58928709062,0.975189024616423,0.971672461585108,0.97516835016835,0.996290189612531,1.21014616089147,"NO","ROBUST_BASELINE_SENDER",0.97516835016835,0.992003367003367,-0.0168350168350169,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"S100A12",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.11952861952862,-0.0658670033670034,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"S100A4",2,4,6,2,4,347.623007457482,1485.10447061473,0.907162677385199,0.920077892996576,0.966329966329966,0.992992580379225,1.63437855714847,"YES","ROBUST_BASELINE_SENDER",0.966329966329966,0.99452861952862,-0.0281986531986531,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"S100A8",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.196127946127946,-0.14246632996633,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"S100A9",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.439393939393939,-0.385732323232323,"UC_LOWER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"S100B",0,0,0,0,0,0.00686991033016571,0,0.000168444200127455,0,0.207491582491583,0.211871393239901,0.0117993185582936,"NO","NOT_RELIABLY_EXPRESSED",0.207491582491583,0.551346801346801,-0.343855218855219,"UC_LOWER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SAA1",1,0,1,2,0,21.3227750892203,0,0.108864424288823,0,0.855639730639731,0.211871393239901,2.26366037838795,"NO","NOT_RELIABLY_EXPRESSED",0.855639730639731,0.134259259259259,0.721380471380471,"UC_HIGHER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SARAF",2,4,6,2,4,188.857443763415,90.4510060964925,0.971785837266736,0.687888101517323,0.955387205387206,0.922506183017313,0.573925864681067,"NO","ROBUST_BASELINE_SENDER",0.955387205387206,0.922979797979798,0.0324074074074074,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SCGB1A1",0,0,0,0,0,0.00164152149567638,0,3.92464678178964e-05,0,0.099537037037037,0.199505358615004,0.00193047220564663,"NO","NOT_RELIABLY_EXPRESSED",0.099537037037037,0.0500841750841751,0.049452861952862,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SCGB3A1",0,0,0,0,0,0.111011462914117,0.0538578151395362,0.0026804927582884,0.000884191589146663,0.52293771043771,0.48083264633141,0.0520581574552313,"NO","NOT_RELIABLY_EXPRESSED",0.52293771043771,0.311868686868687,0.211069023569024,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SCGB3A2",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.115319865319865,-0.0616582491582492,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SCT",0,0,0,0,0,0.0349572003457489,0.0205161552823478,0.000865137658349011,0.000312207305650952,0.408249158249158,0.3239901071723,0.0288928159507445,"YES","NOT_RELIABLY_EXPRESSED",0.408249158249158,0.307239057239057,0.101010101010101,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SCUBE2",0,0,0,1,0,0.966963633894204,0.175048643340685,0.0226974291155698,0.0027749681077375,0.61952861952862,0.53957131079967,0.534239157801894,"NO","NOT_RELIABLY_EXPRESSED",0.61952861952862,0.571969696969697,0.0475589225589225,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SDC2",2,4,6,2,4,20.6876018871307,29.3509406002898,0.363686752930093,0.344116081230264,0.85479797979798,0.861088211046991,0.295068650004277,"NO","ROBUST_BASELINE_SENDER",0.85479797979798,0.906986531986532,-0.0521885521885522,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SDC4",2,4,6,2,4,16.530519026019,71.361266802492,0.29435209060573,0.626248858102732,0.833754208754209,0.908903544929926,1.20127569461001,"NO","ROBUST_BASELINE_SENDER",0.833754208754209,0.849747474747475,-0.015993265993266,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SDK2",0,0,0,0,0,0.152838573590031,0.176217931228677,0.00369115795905313,0.00266628504495502,0.543139730639731,0.555234954657873,0.0942839465338496,"NO","NOT_RELIABLY_EXPRESSED",0.543139730639731,0.516414141414141,0.0267255892255892,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SECTM1",2,0,2,2,3,19.7259119341713,0.847747996286198,0.33316041564879,0.0125746139230596,0.841750841750842,0.652926628194559,1.79944441613581,"YES","MULTIDATASET_LOW_EXPRESSION",0.841750841750842,0.776515151515152,0.0652356902356902,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SELE",0,0,0,0,0,0.00942290486822264,0,0.000242065654512958,0,0.220749158249158,0.199505358615004,0.0089124590175621,"NO","NOT_RELIABLY_EXPRESSED",0.220749158249158,0.134259259259259,0.086489898989899,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SELL",0,0,0,0,0,0.0260195444140712,0,0.000664033838009239,0,0.361742424242424,0.199505358615004,0.0222560788106452,"NO","NOT_RELIABLY_EXPRESSED",0.361742424242424,0.471380471380471,-0.109638047138047,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SELP",0,0,0,0,0,0.00389069168627313,0,0.000101409593347531,0,0.13510101010101,0.199505358615004,0.00456532261990384,"NO","NOT_RELIABLY_EXPRESSED",0.13510101010101,0.134259259259259,0.00084175084175081,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SELPLG",0,0,0,2,4,0.991435482418964,0.838629829923072,0.0242965843752492,0.0153233778097634,0.665824915824916,0.653751030502885,0.127410081018832,"NO","MULTIDATASET_LOW_EXPRESSION",0.665824915824916,0.605639730639731,0.0601851851851852,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SEMA3A",0,3,3,2,4,0.826426534542698,15.2261995373712,0.0195741091597061,0.186113044248061,0.650462962962963,0.808120362737016,1.59642160289084,"NO","MULTIDATASET_LOW_EXPRESSION",0.650462962962963,0.771043771043771,-0.120580808080808,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SEMA3B",0,0,0,2,4,1.60464999720977,1.15007251699482,0.0383186217783549,0.0176048650290125,0.690656565656566,0.66323165704864,0.363280797444687,"NO","MULTIDATASET_LOW_EXPRESSION",0.690656565656566,0.6746632996633,0.015993265993266,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SEMA3C",2,4,6,2,4,11.0430499925488,34.9531436964083,0.220328858416129,0.381635857234261,0.811026936026936,0.873042044517725,0.924539669508522,"NO","ROBUST_BASELINE_SENDER",0.811026936026936,0.827861952861953,-0.0168350168350169,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SEMA3D",0,2,2,0,4,0.236129945763691,6.59120444516689,0.0056322800585915,0.100294724622036,0.571338383838384,0.761747732893652,1.5129456813763,"NO","DATASET_SPECIFIC",0.571338383838384,0.561868686868687,0.00946969696969702,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SEMA3E",0,0,0,0,0,0.00717373467762589,0.0397734959398897,0.000179902528983323,0.000664816614536707,0.216329966329966,0.430544105523495,0.0277286987843596,"NO","NOT_RELIABLY_EXPRESSED",0.216329966329966,0.567340067340067,-0.351010101010101,"UC_LOWER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"SEMA3F",0,0,0,0,1,0.0182381610415249,0.518335595732064,0.000461214651314178,0.00743437739530895,0.328703703703704,0.620568837592745,0.699459794524625,"NO","NOT_RELIABLY_EXPRESSED",0.328703703703704,0.525252525252525,-0.196548821548822,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
